Start (s),End (s),Scientific name,Common name,Confidence,File,week,overlap,sensitivity,min_conf,model,Chunk file,Chunk offset (s),Chunk local start (s),Chunk local end (s)
6147,6150,Fulica atra,Eurasian Coot,0.2848,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,147,150
6147,6150,Gallinula chloropus,Eurasian Moorhen,0.2614,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,147,150
6159,6162,Corvus monedula,Eurasian Jackdaw,0.3289,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,159,162
6171,6174,Chloris chloris,European Greenfinch,0.8319,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,171,174
6174,6177,Chloris chloris,European Greenfinch,0.4687,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,174,177
6207,6210,Chloris chloris,European Greenfinch,0.3184,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,207,210
6210,6213,Columba livia,Rock Pigeon,0.7190,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,210,213
6216,6219,Chloris chloris,European Greenfinch,0.6764,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,216,219
6219,6222,Chloris chloris,European Greenfinch,0.3082,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,219,222
6222,6225,Chloris chloris,European Greenfinch,0.5960,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,222,225
6228,6231,Chloris chloris,European Greenfinch,0.5084,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,228,231
6240,6243,Chloris chloris,European Greenfinch,0.6879,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,240,243
6243,6246,Chloris chloris,European Greenfinch,0.2973,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,243,246
6249,6252,Chloris chloris,European Greenfinch,0.3888,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,249,252
6252,6255,Chloris chloris,European Greenfinch,0.6555,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,252,255
6276,6279,Chloris chloris,European Greenfinch,0.8485,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,276,279
6285,6288,Regulus regulus,Goldcrest,0.4651,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,285,288
6288,6291,Chloris chloris,European Greenfinch,0.6340,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,288,291
6300,6303,Chloris chloris,European Greenfinch,0.8729,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,300,303
6306,6309,Chloris chloris,European Greenfinch,0.3909,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,306,309
6312,6315,Chloris chloris,European Greenfinch,0.9462,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,312,315
6330,6333,Columba palumbus,Common Wood-Pigeon,0.5527,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,330,333
6339,6342,Phylloscopus collybita,Common Chiffchaff,0.7830,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,339,342
6369,6372,Phylloscopus collybita,Common Chiffchaff,0.4067,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,369,372
6375,6378,Chloris chloris,European Greenfinch,0.8542,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,375,378
6384,6387,Phylloscopus collybita,Common Chiffchaff,0.4594,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,384,387
6405,6408,Phylloscopus collybita,Common Chiffchaff,0.5632,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,405,408
6519,6522,Phylloscopus collybita,Common Chiffchaff,0.3508,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,519,522
6558,6561,Chloris chloris,European Greenfinch,0.5295,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,558,561
6561,6564,Chloris chloris,European Greenfinch,0.9519,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,561,564
6564,6567,Chloris chloris,European Greenfinch,0.9286,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,564,567
6567,6570,Chloris chloris,European Greenfinch,0.9731,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,567,570
6570,6573,Chloris chloris,European Greenfinch,0.9581,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,570,573
6576,6579,Phylloscopus collybita,Common Chiffchaff,0.3823,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,576,579
6576,6579,Pica pica,Eurasian Magpie,0.3324,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,576,579
6579,6582,Phylloscopus collybita,Common Chiffchaff,0.6770,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,579,582
6591,6594,Phylloscopus collybita,Common Chiffchaff,0.3899,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_010.wav,6000,591,594
6600,6603,Corvus monedula,Eurasian Jackdaw,0.3531,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_011.wav,6600,0,3
6624,6627,Phylloscopus collybita,Common Chiffchaff,0.6510,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_011.wav,6600,24,27
6627,6630,Phylloscopus collybita,Common Chiffchaff,0.3586,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_011.wav,6600,27,30
6642,6645,Phylloscopus collybita,Common Chiffchaff,0.5789,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_011.wav,6600,42,45
6792,6795,Corvus monedula,Eurasian Jackdaw,0.2747,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_011.wav,6600,192,195
6795,6798,Corvus monedula,Eurasian Jackdaw,0.3269,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_011.wav,6600,195,198
6846,6849,Corvus monedula,Eurasian Jackdaw,0.5664,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_011.wav,6600,246,249
6855,6858,Corvus monedula,Eurasian Jackdaw,0.6485,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_011.wav,6600,255,258
6963,6966,Carduelis carduelis,European Goldfinch,0.2640,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_011.wav,6600,363,366
7092,7095,Phylloscopus collybita,Common Chiffchaff,0.5751,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_011.wav,6600,492,495
7158,7161,Chloris chloris,European Greenfinch,0.5138,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_011.wav,6600,558,561
7170,7173,Chloris chloris,European Greenfinch,0.3532,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_011.wav,6600,570,573
7176,7179,Chloris chloris,European Greenfinch,0.5487,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_011.wav,6600,576,579
7209,7212,Chloris chloris,European Greenfinch,0.4211,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,9,12
7215,7218,Chloris chloris,European Greenfinch,0.7136,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,15,18
7227,7230,Chloris chloris,European Greenfinch,0.6200,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,27,30
7230,7233,Corvus monedula,Eurasian Jackdaw,0.2531,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,30,33
7233,7236,Chloris chloris,European Greenfinch,0.6549,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,33,36
7242,7245,Chloris chloris,European Greenfinch,0.5740,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,42,45
7248,7251,Chloris chloris,European Greenfinch,0.7621,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,48,51
7281,7284,Calidris alpina,Dunlin,0.6269,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,81,84
7287,7290,Chloris chloris,European Greenfinch,0.6914,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,87,90
7299,7302,Chloris chloris,European Greenfinch,0.5225,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,99,102
7305,7308,Troglodytes troglodytes,Eurasian Wren,0.2861,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,105,108
7323,7326,Turdus iliacus,Redwing,0.4098,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,123,126
7389,7392,Chloris chloris,European Greenfinch,0.2724,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,189,192
7392,7395,Chloris chloris,European Greenfinch,0.5176,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,192,195
7401,7404,Chloris chloris,European Greenfinch,0.6775,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,201,204
7407,7410,Chloris chloris,European Greenfinch,0.8168,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,207,210
7419,7422,Chloris chloris,European Greenfinch,0.5063,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,219,222
7434,7437,Chloris chloris,European Greenfinch,0.7796,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,234,237
7449,7452,Chloris chloris,European Greenfinch,0.2865,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,249,252
7458,7461,Chloris chloris,European Greenfinch,0.3209,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,258,261
7470,7473,Chloris chloris,European Greenfinch,0.6049,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,270,273
7551,7554,Passer domesticus,House Sparrow,0.3316,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,351,354
7617,7620,Pica pica,Eurasian Magpie,0.4870,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,417,420
7713,7716,Turdus philomelos,Song Thrush,0.5432,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,513,516
7794,7797,Turdus philomelos,Song Thrush,0.3082,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_012.wav,7200,594,597
7806,7809,Turdus philomelos,Song Thrush,0.8428,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,6,9
7827,7830,Erithacus rubecula,European Robin,0.2897,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,27,30
7851,7854,Turdus philomelos,Song Thrush,0.3456,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,51,54
7854,7857,Turdus philomelos,Song Thrush,0.8353,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,54,57
7899,7902,Turdus philomelos,Song Thrush,0.4718,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,99,102
7935,7938,Phylloscopus collybita,Common Chiffchaff,0.5043,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,135,138
7944,7947,Phylloscopus collybita,Common Chiffchaff,0.2705,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,144,147
7953,7956,Passer domesticus,House Sparrow,0.2692,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,153,156
7992,7995,Passer domesticus,House Sparrow,0.2744,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,192,195
7998,8001,Larus argentatus,Herring Gull,0.8617,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,198,201
8052,8055,Passer domesticus,House Sparrow,0.3730,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,252,255
8070,8073,Passer domesticus,House Sparrow,0.3951,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,270,273
8079,8082,Phylloscopus collybita,Common Chiffchaff,0.2564,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,279,282
8100,8103,Phylloscopus collybita,Common Chiffchaff,0.9165,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,300,303
8103,8106,Phylloscopus collybita,Common Chiffchaff,0.2589,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,303,306
8109,8112,Phylloscopus collybita,Common Chiffchaff,0.3511,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,309,312
8118,8121,Phylloscopus collybita,Common Chiffchaff,0.3927,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,318,321
8121,8124,Phylloscopus collybita,Common Chiffchaff,0.9123,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,321,324
8124,8127,Passer domesticus,House Sparrow,0.3602,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,324,327
8127,8130,Phylloscopus collybita,Common Chiffchaff,0.8804,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,327,330
8130,8133,Phylloscopus collybita,Common Chiffchaff,0.4528,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,330,333
8133,8136,Phylloscopus collybita,Common Chiffchaff,0.8336,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,333,336
8136,8139,Phylloscopus collybita,Common Chiffchaff,0.4053,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,336,339
8208,8211,Passer domesticus,House Sparrow,0.4322,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,408,411
8211,8214,Turdus philomelos,Song Thrush,0.6162,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,411,414
8226,8229,Turdus philomelos,Song Thrush,0.5569,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,426,429
8226,8229,Erithacus rubecula,European Robin,0.4463,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,426,429
8244,8247,Turdus philomelos,Song Thrush,0.8978,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_013.wav,7800,444,447
8400,8403,Pluvialis apricaria,European Golden-Plover,0.3542,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_014.wav,8400,0,3
8487,8490,Erithacus rubecula,European Robin,0.3056,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_014.wav,8400,87,90
8541,8544,Pica pica,Eurasian Magpie,0.6733,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_014.wav,8400,141,144
8550,8553,Erithacus rubecula,European Robin,0.4198,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_014.wav,8400,150,153
8559,8562,Pica pica,Eurasian Magpie,0.8327,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_014.wav,8400,159,162
8610,8613,Pica pica,Eurasian Magpie,0.8885,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_014.wav,8400,210,213
8613,8616,Pica pica,Eurasian Magpie,0.8347,248D9B016488729F_20260411_175500.WAV,14,0.0,1.0,0.25,BirdNET_GLOBAL_6K_V2.4_Model_FP32.tflite,248D9B016488729F_20260411_175500_chunk_014.wav,8400,213,216
